COUNTRY,TITLE,DESC,DATE,SECTOR,THTYPE,NOTE,NOTE2,YEAR,,,,
US,Data breach at Butler University exposes nearly 200K people,"Emily Longnecker reports: The personal information of nearly 200,000 people is at risk after hackers recently targeted Butler University. This data breach exposed around 163,000 people, including faculty, staff, alumni, current students and even one-time prospective students who never actually wound up attending the university. Butler officials say they have‘_reached out to those who were <a href='https://www.databreaches.net/data-breach-at-butler-university-exposes-nearly-200k-people/' class='excerpt-more'>[...]</a>","Mon, 30 Jun 2014 11:19:46 +0000",Education Sector,Hack,,,2014,,,,
US,"New Research Findings: Miami Identity Fraud Victims Losing Trust in Business, Expect Government Action to Protect Them from Data Breaches","New research released today by the National Consumers League (NCL) and Javelin Strategy &#38; Research reveals disturbing trends for Miami residents who have been affected by data breaches and identity fraud. Nearly half of identity fraud victims are unaware where their information was compromised, while 61 percent of those who were also data breach victims <a href='https://www.databreaches.net/new-research-findings-miami-identity-fraud-victims-losing-trust-in-business-expect-government-action-to-protect-them-from-data-breaches/' class='excerpt-more'>[...]</a>","Mon, 30 Jun 2014 11:06:51 +0000",Commentaries and Analyses,,,,2014,,,,
US,Breaches have consequences _„_ eventually?,"Triple-S Salud (TSS) is a licensee of Blue Cross Blue Shield of Puerto Rico and handles managed care for Medicare enrollees. In February, the company was fined $6.8M for a breach involving the exposure of over 13,000 insureds&#8217; information in a mailing error. They were also barred from signing up more beneficiaries for their‘_Platino line <a href='https://www.databreaches.net/breaches-have-consequences-eventually/' class='excerpt-more'>[...]</a>","Sat, 28 Jun 2014 16:11:54 +0000",Uncategorized,,,,2014,,,,
US,AL: Former Bail Bondsman Indicted in Stolen Identity Tax Refund Fraud Scheme,"Roderick Neal, of Dothan, Alabama, was indicted for stolen identity refund fraud crimes, Deputy Assistant Attorney General Ronald A. Cimino of the Justice Department_„_s Tax Division and US. Attorney George L. Beck Jr. for the Middle District of Alabama announced yesterday following the unsealing of the indictment. Neal was charged with conspiracy, wire fraud and <a href='https://www.databreaches.net/al-former-bail-bondsman-indicted-in-stolen-identity-tax-refund-fraud-scheme/' class='excerpt-more'>[...]</a>","Sat, 28 Jun 2014 10:34:51 +0000",Business Sector,ID Theft,Insider,,2014,,,,
US,Birth Certificate Service Reveals Data Breach,"Jeanne Price reports: Some data breach notifications just jump off the page and scream, _„ñDetails, please!_„ù Such is the case for Record Assist LLC of Houston, Texas, which appears to provide expedited copies of vital records. Birth certificates, to be precise. As any data security writer can tell you, certified birth certificates should be treated <a href='https://www.databreaches.net/birth-certificate-service-reveals-data-breach/' class='excerpt-more'>[...]</a>","Fri, 27 Jun 2014 22:52:05 +0000",Business Sector,Hack,,,2014,,,,
US,"Update: 	 No criminal charges to be filed in Bay Park patient data breach case","Amulya Raghuveer reports: Oregon Police said Friday that they will not file charges against a ProMedica employee after a criminal investigation into a breach of patient data at Bay Park Hospital. The security breach, which was announced by ProMedica in May, was suspected to have compromised personal health information for nearly 600 patients at the <a href='https://www.databreaches.net/update-no-criminal-charges-to-be-filed-in-bay-park-patient-data-breach-case/' class='excerpt-more'>[...]</a>","Fri, 27 Jun 2014 16:12:59 +0000",Uncategorized,,,,2014,,,,
US,P.F. Chang_„_s _„ñcut corners on security_„ù _„_ lawsuit,"Jack Bouboushian reports: Lax security at P.F. Chang&#8217;s China Bistro allowed hackers to steal up to 7 million customers&#8217; credit and debit card numbers, and the restaurant waited nine months to tell customers about the security breach, a class action claims in Federal Court. Lead plaintiff ‘_John Lewert sued P.F. Chang&#8217;s China Bistro on Wednesday. <a href='https://www.databreaches.net/p-f-changs-cut-corners-on-security-lawsuit/' class='excerpt-more'>[...]</a>","Fri, 27 Jun 2014 15:49:45 +0000",Business Sector,Hack,ID Theft,,2014,,,,
US,Former eastern Jackson County car dealer sentenced in $1.1 million fraudulent loan case,"Brian Burnes reports the sentencing of the owner of Edge Auto Sales, who misused his customers&#8217; information. A former Kansas City-area used car dealer behind one of the largest identify theft cases ever prosecuted in a Missouri court was sentenced Thursday to 15 years in prison. Terry Lee Morrow Jr. used his customers_„_ names, birth <a href='https://www.databreaches.net/former-eastern-jackson-county-car-dealer-sentenced-in-1-1-million-fraudulent-loan-case/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 23:44:34 +0000",Business Sector,ID Theft,Insider,,2014,,,,
US,"Four months later, Archdiocese of Portland breach still unclear","Remember the tax refund fraud that affected a number of people employed by or volunteers with the Archdiocese of Portland? The breach was disclosed in March, but as of July 28, the Archdiocese still doesn&#8217;t know how the breach occurred and whether it involved their system or an external system. From a letter signed by <a href='https://www.databreaches.net/four-months-later-archdiocese-of-portland-breach-still-unclear/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 22:48:23 +0000",ID Theft,Miscellaneous,,,2014,,,,
US,Resource: Videos from 2014 Health Privacy Summit available online,"If you missed the 2014 Health Privacy Summit, you can view videos from the conference on Patient Privacy Rights&#8217; site.","Thu, 31 Jul 2014 22:33:55 +0000",Uncategorized,,,,2014,,,,
Non-US,Chinese cyberattack infiltrated system holding personal data,"Well, I wasn&#8217;t going to post anything about this hack because it didn&#8217;t seem any personal information was involved, but now it seems that there was personal info involved, so&#8230;. Andrea Janus reports: A highly sophisticated cyberattack against Canada&#8217;s National Research Council infiltrated a system that contained personal information, the privacy commissioner&#8217;s office said Thursday. <a href='https://www.databreaches.net/chinese-cyberattack-infiltrated-system-holding-personal-data/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 20:46:10 +0000",Government Sector,Hack,,,2014,,,,
US,Sandwich Chain Jimmy John_„_s Investigating Breach Claims,Brian Krebs reports: Sources at a growing number of financial institutions in the United States say they are tracking a pattern of fraud that indicates nationwide sandwich chain Jimmy John_„_s may be the latest retailer dealing with a breach involving customer credit card data. The company says it is working with authorities on an investigation. <a href='https://www.databreaches.net/sandwich-chain-jimmy-johns-investigating-breach-claims/' class='excerpt-more'>[...]</a>,"Thu, 31 Jul 2014 20:33:31 +0000",Business Sector,,,,2014,,,,
US,Data breach at University of West Florida,"The University of West Florida announced Thursday morning that passwords and usernames for about 160 people may have been compromised in an data breach of the university_„_s main campus networks, a news release from UWF said. University officials believe that some individuals attacked the network to intercept UWF ArgoNet usernames and passwords for approximately 90 <a href='https://www.databreaches.net/data-breach-at-university-of-west-florida/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 15:22:55 +0000",Education Sector,Hack,,,2014,,,,
US,Two More Defendants Plead Guilty In Identity Theft Fraud Scheme Involving Personal Identifying Information From AT&T Customer Files,"Jacqueline Nicole Lee Warrick, 26, of Miami, and‘_Tracy Delva, 27, of Deerfield Beach, pled guilty today for their participation in a conspiracy to unjustly enrich themselves by stealing personal identifying information and using the information to make unauthorized wire transfers from the victims_„_ bank accounts and obtain unauthorized credit or debit cards. Co-defendant‘_Chouman Emily Syrilien, <a href='https://www.databreaches.net/two-more-defendants-plead-guilty-in-identity-theft-fraud-scheme-involving-personal-identifying-information-from-att-customer-files/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 15:06:52 +0000",Business Sector,ID Theft,Insider,Subcontractor,2014,,,,
Non-US,Paddy Power discloses breach affecting 649K customers,"Updated to include Paddy Power&#8217;s statement. John Mulligan reports on a data breach at the gambling firm Paddy Power, where details of over 649,000 customers have reportedly been stolen &#8211; perhaps as early as 2010: The stolen data includes personal information entered by customers signing up to the Paddy Power online service in 2010 and <a href='https://www.databreaches.net/paddy-power-discloses-breach-affecting-649k-customers/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 13:47:00 +0000",Business Sector,Hack,,,2014,,,,
Non-US,NZ: City council documents fly loose (UPDATED),"Shelley Robinson reports from Christchurch: Thousands of city council documents filled with personal details, including bankruptcy and medical information, have been flying off the top of a soon to be demolished car parking building. For weeks, people in the Re:Start Mall and surrounding blocks have been finding parking infringement notices from 2001 &#8211; 2003. The <a href='https://www.databreaches.net/nz-city-council-documents-fly-loose/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 11:09:36 +0000",Exposure,Government Sector,,Paper,2014,,,,
Non-US,WA: Expired prescription records stolen from a Rite Aid pharmacy,"Stacia Glen reports: Someone stole a stack of expired prescription records from a Rite Aid pharmacy in Milton, the company announced Wednesday. The records did not contain Social Security numbers or credit card numbers, and there has been no sign of resulting identity theft, spokeswoman Ashley Flower said. The theft occurred June 30 at the <a href='https://www.databreaches.net/wa-expired-prescription-records-stolen-from-a-rite-aid-pharmacy/' class='excerpt-more'>[...]</a>","Thu, 31 Jul 2014 00:46:56 +0000",Uncategorized,,,,2014,,,,
